id,employee_id,employee_name,designation,salary,retirement,other_benefits,total_benefits,total_compensation
16292,22417,James Kim,Junior Administrative Analyst,43218.06,8131.32,3573.66,20317.15,63535.21
16293,49780,Patricia Park,Junior Administrative Analyst,60415.16,11934.92,4842.97,28816.98,89232.14
16294,28603,Christopher Lyons,Administrative Analyst,26220.0,5590.12,2089.95,12464.61,38684.61
16295,39584,Steven Vasquez,Management Assistant,78303.97,15549.47,6542.37,35001.83,114145.39
16296,13169,William Walker,Senior Management Assistant,89829.06,17642.27,8954.46,39514.97,148640.65
16297,28217,Thomas Cross,Senior Management Assistant,16422.0,3501.18,1342.81,7714.72,24136.72
16298,41731,Jennifer Gomez,Senior Management Assistant,89829.08,17642.26,8817.83,39378.33,146861.31
16299,53966,Adam Mitchell,Senior Management Assistant,41587.52,7573.12,4898.92,18452.71,75110.71
16300,12552,Paul Nolan,Storekeeper,46797.4,10575.89,3856.54,27183.22,73980.62
16301,17404,David Greene,Storekeeper,57645.02,11454.43,4621.5,28994.17,87287.19
16302,56202,Robert Stephens,Storekeeper,57645.0,11454.43,4731.67,29104.34,87397.34
16303,7209,Phillip Ho,Medical Records Technician,69714.09,13698.61,5674.57,32291.42,102005.51
16304,37004,Abigail Ramirez,Nurse Practitioner,179466.01,38864.42,10338.5,62073.32,241539.33
16305,22480,Jerry Martinez,Fire Rescue Paramedic,128223.01,25713.15,2413.46,41044.85,176961.24
16306,42915,Michael Manning,Fire Rescue Paramedic,125472.83,25880.33,2393.78,40915.27,181785.77
16307,505,Danielle Jones,Fire Rescue Paramedic,127833.07,27245.76,2704.58,42829.29,214536.62
16308,56340,Michelle Foley,Fire Rescue Paramedic,61864.11,13106.36,1131.78,20470.84,89417.25
16309,10057,Rachel Brown,Firefighter,105261.07,24223.68,3007.9,41441.65,218953.62
16310,10247,Justin Watts,Firefighter,115893.45,23227.01,2131.82,41004.26,193233.97
16311,10349,Felicia Adams,Firefighter,116956.7,25276.39,2881.89,43947.25,216614.25
16312,1041,Chris Brown,Firefighter,117173.82,24714.82,3049.54,43218.42,231293.56
16313,10494,Valerie Merritt,Firefighter,116956.71,24863.13,2891.72,43543.82,214791.26
16314,10509,Eric Beck,Firefighter,116956.72,24928.48,2653.51,43370.95,199520.29
16315,10540,Sherry Castillo MD,Firefighter,115893.48,24441.04,2498.55,42585.02,189619
16316,10641,Rachel Flores,Firefighter,115893.49,24553.39,2768.48,42967.3,212247.26
16317,10736,Brian Rodriguez,Firefighter,116956.71,23537.13,2606.89,41932.99,198423.12
16318,10781,Diana Bowman,Firefighter,114560.01,24531.85,2852.65,42849.91,217080.71
16319,10845,Jessica Martinez,Firefighter,116956.68,26563.76,2639.57,44992.3,206689.28
16320,10929,Darren Hughes,Firefighter,102367.78,21164.53,2271.94,39181.96,175614.23
16321,10978,Anita Livingston,Firefighter,116956.68,23426.59,2302.46,41518.02,183384.66
16322,10980,Misty Miller,Firefighter,107387.51,23454.9,2384.36,40336.39,185573.57
16323,10995,Andrea Cabrera,Firefighter,77118.5,16706.03,1722.15,27995.22,133748.25
16324,1104,Luis Davis,Firefighter,66269.51,13289.11,179.56,20932.54,104595.91
16325,11048,Ms. Rebecca Dixon,Firefighter,82799.42,16568.54,1673.62,33839.75,130010.61
16326,11238,Angela Patterson DDS,Firefighter,25134.91,5233.1,1762.71,11349.74,36484.65
16327,11324,Ian Stein,Firefighter,115893.45,25184.31,2616.35,43446.09,203835.03
16328,11489,Michaela Richards DDS,Firefighter,102003.47,22048.14,2466.19,40159.76,185685.44
16329,11625,Tonya Turner,Firefighter,83879.19,18029.54,2070.52,35841.18,157919.36
16330,11646,Terry Acosta,Firefighter,116956.72,24351.22,3333.25,43473.44,243943.7
16331,11754,Erica Lopez,Firefighter,116476.04,24080.26,2430.99,42235.33,179054.33
16332,11988,Tammy Mora,Firefighter,116956.73,24945.19,2307.54,43041.7,185207.83
16333,12171,Bryan Jackson,Firefighter,102968.38,21258.5,2057.87,39105.34,162688.29
16334,12230,Jennifer Ingram,Firefighter,116956.69,26297.43,2838.65,44925.05,218564.5
16335,12449,Bruce Gallagher,Firefighter,25134.91,5270.65,1752.48,11377.06,36692.34
16336,12524,Mark Mann,Firefighter,111256.4,23464.72,2259.95,40744.1,176826.29
16337,12550,Brandon Davis,Firefighter,108450.75,23833.61,3130.53,41604.82,231935.09
16338,12551,Stephanie Thompson,Firefighter,116956.71,24863.13,3483.17,44135.27,255456.16
16339,12580,Kenneth Roberson,Firefighter,116956.71,25240.89,2717.54,43747.4,206746.27
16340,12581,Samuel Livingston,Firefighter,83046.6,15702.8,1821.25,33121.64,140314.15
16341,12782,Drew Klein,Firefighter,116956.71,24953.84,3290.05,44032.86,238711.89
16342,12827,Mrs. Carol Lambert,Firefighter,107211.95,23402.09,2751.77,41942.83,207176.5
16343,12928,Kevin Murphy,Firefighter,115893.46,24670.19,2374.34,42689.96,188785.07
16344,12971,Stacy Miller,Firefighter,116956.68,24863.11,2699.58,43351.66,202210.05
16345,12999,Joshua Anderson,Firefighter,116956.72,24175.03,3717.6,43681.6,265507.73
16346,13213,Lisa Williams,Firefighter,116956.71,24914.87,3381.44,44085.28,244203.01
16347,13230,Ann Foster,Firefighter,115893.46,23336.6,2936.47,41918.5,214798.95
16348,13252,Michelle Hall,Firefighter,82959.6,17469.69,1861.04,34928.31,141081.45
16349,13279,Brett Rogers,Firefighter,116956.71,23714.74,2381.02,41884.73,188372.93
16350,13290,Dana Clark,Firefighter,116956.69,25883.74,2924.93,44597.64,220027.95
16351,13360,Andrew Meyer,Firefighter,116956.74,24863.13,2709.92,43362.02,209197.22
16352,13367,Amy Miller,Firefighter,116956.69,24863.12,3225.22,43877.31,240024.25
16353,13395,Elizabeth Sharp,Firefighter,116956.71,24964.91,2633.11,43386.99,204704.19
16354,13482,Robert Herrera,Firefighter,0.0,0.0,170.23,177.82,11917.8
16355,13488,Ryan Brown,Firefighter,117142.82,24297.14,2740.49,42539.53,204868.18
16356,13536,Tony Smith,Firefighter,25134.91,5270.65,1779.07,11403.65,36718.93
16357,13589,Marcus Tucker,Firefighter,3146.85,719.37,60.19,1305.86,4846.07
16358,13723,Mark Martin,Firefighter,102968.39,20610.64,1998.32,38397.93,158406.44
16359,13750,Jimmy Lopez,Firefighter,115893.46,22544.56,2341.99,40531.98,184724.25
16360,13797,Jeffrey Martin,Firefighter,116956.71,24928.44,3524.45,44241.86,254706.33
16361,13840,Emily Richardson,Firefighter,116778.72,23190.47,2366.53,39480,179810.97
16362,13873,David Smith,Firefighter,114905.11,23041.45,2543.62,41097.07,193281.72
16363,13974,Paul Mason,Firefighter,115893.45,23879.32,3105.36,42630.11,228442.17
16364,1398,Mark Brown,Firefighter,102003.45,20975.74,2657.69,39278.86,199973.63
16365,14027,Shawn Cannon,Firefighter,110612.72,22850.28,2956.58,40739.4,223210.83
16366,14301,Michael Moore,Firefighter,106228.73,20078.59,2279.99,38099.7,175014.98
16367,14371,April House,Firefighter,116956.72,24872.03,3392.74,44053.74,244773.42
16368,14564,Megan Ramirez,Firefighter,115893.45,23901.26,3229.25,42775.94,239159.85
16369,14641,Crystal Davis,Firefighter,115893.46,24651.3,2483.3,42780.03,188916.46
16370,1481,Kimberly Pineda,Firefighter,116956.7,24142.94,2521.84,42453.75,192966.87
16371,14869,Katie Wright,Firefighter,116956.7,23426.58,3471.05,42686.6,250010.05
16372,15071,Patrick Nixon,Firefighter,116956.71,26463.24,2996.84,45249.04,225025.59
16373,15112,Julie Curtis,Firefighter,117004.58,24605.19,2664.01,42627.56,199393.92
16374,15145,Megan Brewer,Firefighter,25134.91,5270.65,1770.83,11395.41,37812.62
16375,15159,Adrian Diaz,Firefighter,110095.26,23220.08,2864.84,40394.33,211709.16
16376,15208,Tina Frederick,Firefighter,116956.71,23537.13,2771.26,42097.36,211540.86
16377,15229,Jeffrey Lopez,Firefighter,115893.48,23963.19,2379.97,41988.59,182046.84
16378,1531,Kevin Flores,Firefighter,25134.91,5270.65,1762.47,11387.05,36771.2
16379,1534,Kimberly Mitchell,Firefighter,0.0,0.0,8.99,16.58,636.81
16380,15358,Harold Brown,Firefighter,116956.73,25057.53,2255.26,43101.76,182192.41
16381,15470,Susan Brock,Firefighter,115893.44,24651.28,3629.32,43926.03,248789.49
16382,15492,Debra Vaughn,Firefighter,105575.74,22315.97,2068.35,38524,164398.74
16383,15626,Charles Lewis,Firefighter,116956.72,24863.13,2602,43254.1,202741.17
16384,15754,Lance Thompson,Firefighter,116956.71,24863.12,2595.85,43247.94,196005.28
16385,15757,Lisa Anderson,Firefighter,25134.91,5270.65,1798.13,11422.71,37805.49
16386,15773,Daniel Wilcox,Firefighter,116956.72,24796.44,3222.2,43807.61,239777.06
16387,15783,Lorraine Cook,Firefighter,116956.69,25897.22,2615.62,44301.81,201305.63
16388,15885,Shannon Williamson,Firefighter,115893.45,24705.31,2459.29,42810.03,193661.9
16389,16023,Sarah Garcia,Firefighter,83119.77,17146.38,1728.2,34472.17,136002.82
16390,16040,Nicholas Mathews,Firefighter,119543.69,25154.59,2330.85,40882.13,179114.07
16391,16107,Molly Arnold,Firefighter,95559.07,20229.03,1792.42,33048.61,138536.31
16392,16128,Linda Harris,Firefighter,116247.9,24724.76,2538.55,42956.59,187640.46
16393,16217,Lisa Reyes,Firefighter,116956.69,22848.96,2445.89,41083.82,188605.61
16394,16255,Kelly Hawkins,Firefighter,102816.52,20550.87,2055.53,36486.46,156754.66
16395,16303,Carrie Gray,Firefighter,115893.46,24651.3,2507.79,42804.52,193465.68
16396,16319,Barbara Edwards,Firefighter,116956.72,25365.96,3586.64,44741.57,256926.02
16397,16515,Sandra Blackburn,Firefighter,115893.49,24651.3,2989.14,43285.87,220263.89
16398,1653,Christopher Cardenas,Firefighter,116956.72,22163.26,3284.44,41236.67,235585.39
16399,16584,Olivia Robinson,Firefighter,116956.74,24894.36,2918.24,43601.57,215322.69
16400,16632,Neil Perez,Firefighter,116956.71,23426.59,2480.63,41696.19,188762.08
16401,16688,Bryan Miller,Firefighter,116956.69,24941.87,3455.33,44186.17,253869.16
16402,16693,Natalie Gallagher,Firefighter,115893.44,24441.04,2701.52,42787.99,204845.01
16403,16735,Jennifer Lynch,Firefighter,70252.05,15450.99,1989.66,26674.81,146777.52
16404,16795,Matthew Casey,Firefighter,115893.47,24538.95,3214.44,43398.82,238912.03
16405,16831,Kevin Jordan,Firefighter,110807.22,23512.7,2392.73,40864.22,181673.37
16406,17024,Sarah Johnson,Firefighter,116084.96,24816.98,1477.64,40217.62,180117.5
16407,17063,Sydney Dominguez,Firefighter,84478.46,17341.48,1521.43,34747.57,135610.28
16408,1714,Tyler Lee,Firefighter,116956.72,24863.13,2350.83,43002.92,193015.18
16409,17251,Elizabeth Nielsen,Firefighter,116956.7,24863.12,2868.44,43520.53,218680.55
16410,17274,Amanda Stevens,Firefighter,7442.7,1509.23,923.74,3437.72,65670.55
16411,17276,Taylor Jordan,Firefighter,115893.46,24538.95,412.02,40596.4,208548.27
16412,17278,Samantha Phillips,Firefighter,115097.82,24259.72,2335.71,42133.45,179992.66
16413,17319,Seth Graham,Firefighter,127392.1,26959.24,2826.78,45574.99,213002.87
16414,17441,Sarah Carpenter,Firefighter,83558.84,18056.17,2290.75,36088.04,168033.32
16415,17443,Charles Thompson,Firefighter,116956.72,24225.16,3158.69,43172.82,235406.79
16416,17466,Zachary Fowler,Firefighter,116956.69,24907.69,2575.49,43272.14,201257.89
16417,17552,Walter Ochoa,Firefighter,116956.69,24557.11,2340.58,42686.66,184171.39
16418,17608,Anthony Henry,Firefighter,119569.57,25112.54,531.88,40907.09,256803.28
16419,17670,Theodore Mathews,Firefighter,15372.5,3200.56,1189.04,7021.09,22393.59
16420,1777,Carol Wade,Firefighter,116398.93,24650.3,3751.03,44115,267728.22
16421,17962,Jasmine Griffin,Firefighter,116987.7,24870.21,3244,43855.33,238885.83
16422,17972,Ryan Campbell,Firefighter,62731.33,12498.41,2008.87,22975.91,147441.65
16423,18041,Susan Mcdowell,Firefighter,102870.53,21052.62,1443.34,36383.31,148985.24
16424,18077,Charles Rhodes,Firefighter,102968.39,21806.6,2317.28,39912.85,179155.04
16425,18204,Samantha Gates,Firefighter,115893.47,24651.3,3375.39,43672.12,248652.68
16426,18249,Craig Wright,Firefighter,107165.39,22105.82,2027.23,39922.01,162774.23
16427,18317,Rachel Hendrix,Firefighter,83558.87,17566.66,1729.93,35037.71,140246.47
16428,18402,Brian Johnson,Firefighter,115893.48,23571.16,2422,41638.59,195536.74
16429,18410,Tina Mcintosh,Firefighter,83719.03,17656.07,1920.05,35317.24,145012.2
16430,18418,Jennifer Drake,Firefighter,106245.79,22512.43,2505.19,40663.05,197593.87
16431,18424,Aaron Green,Firefighter,116956.71,24863.13,2993.76,43645.86,226177.76
16432,18540,Sarah Lang,Firefighter,115893.47,24538.96,1975.22,42159.61,187177.85
16433,18547,Shelley Smith,Firefighter,42055.66,8322.06,966.24,14024.99,71830.26
16434,18586,Carol Gray,Firefighter,116682.98,24677.24,2272.17,41733.63,176536.93
16435,18981,Maria Weber,Firefighter,116956.69,23426.58,2338.6,41554.15,181179.11
16436,19043,Brett Nelson,Firefighter,116956.71,24863.13,3885.1,44537.2,273132.34
16437,19179,Michael Henderson MD,Firefighter,66678.76,13289.8,1213.24,22253.33,96720.79
16438,19181,John Lewis,Firefighter,116956.71,27247.92,3781.15,46818.04,276072.65
16439,19471,Nicolas Martinez,Firefighter,116956.7,24772.75,3438.07,43999.79,252667.39
16440,19647,Sharon Knight,Firefighter,83558.84,17598.45,2146.58,35486.15,159059.97
16441,19677,Christina Hayden,Firefighter,113362.94,24025.94,2416.67,41746.43,184050.35
16442,19706,Tammy Fitzgerald,Firefighter,115539.04,23161.96,3434.38,42193.93,247360.21
16443,19848,Jon Hansen,Firefighter,115934.49,23098.16,3171.1,41866.85,229428.33
16444,19903,Timothy Burns,Firefighter,115893.45,24651.29,3345.39,43642.11,243573.85
16445,1993,Micheal Parrish,Firefighter,115893.47,24651.29,2981.12,43277.84,227566.31
16446,19941,Jamie Thompson,Firefighter,115893.43,24683.62,3083.91,43412.97,232847.43
16447,20047,Brittany Leach,Firefighter,25134.91,5270.65,1797.82,11422.4,37874.05
16448,20179,Lisa Green,Firefighter,25134.91,5270.65,1787.72,11412.3,36727.58
16449,20182,Michael Conley,Firefighter,116956.71,24863.13,2994.22,43646.32,222920.52
16450,20227,Kimberly Green,Firefighter,83558.86,17605.47,2077.54,35424.13,153591.7
16451,20311,Amber Flores,Firefighter,115893.45,24553.37,2306.43,42505.23,205005.88
16452,20351,Terry Evans,Firefighter,116604.1,24725.52,2495.39,42483.58,194381.09
16453,20355,Brandon Gutierrez,Firefighter,116956.7,24863.13,2691.18,43343.28,208336.46
16454,20376,Jackie Stone,Firefighter,25134.91,5270.65,1778.89,11403.47,36718.75
16455,20586,Heather Joseph,Firefighter,116956.71,24863.12,2835.86,43487.95,211508.98
16456,20602,Anita Nelson,Firefighter,111028.84,23254.04,2119.51,38083.25,162820.66
16457,20693,Jeremy Jones,Firefighter,118019.96,25008.28,2450.43,43391.21,187594.27
16458,20790,Eric Meyer,Firefighter,97028.02,20586.63,1969.43,35654.68,152649.78
16459,20819,Joshua Fowler,Firefighter,116956.7,25069.0,2754.31,43612.28,205777.41
16460,20926,Thomas Landry,Firefighter,116805.18,24733.32,2650.36,43152.2,202199.55
16461,20942,Nathaniel Smith,Firefighter,116310.85,24747.61,2578.41,42684.38,208487.35
16462,21001,Brian Watson,Firefighter,116956.72,23426.6,2385.97,41601.54,182012.41
16463,21002,Andrea Hernandez,Firefighter,115893.44,24703.14,2377.33,42725.9,182629
16464,21020,Kurt Carter,Firefighter,116956.74,24863.13,3593.03,44245.13,255659.75
16465,21102,Yvette Norris,Firefighter,116956.7,24863.13,2614.54,43266.64,203491.44
16466,21342,Victoria Lindsey,Firefighter,116757.35,24739.07,2332.13,42833.26,188445.54
16467,21353,Janet Nguyen,Firefighter,116956.71,24906.51,2691.8,43387.28,208156.91
16468,21384,Nicholas Glover,Firefighter,24855.41,5208.67,1791.14,11305.9,37356.57
16469,21394,Chad Yates,Firefighter,115893.44,24651.29,2248.85,42545.57,181259.66
16470,21690,Christina Mitchell,Firefighter,127392.1,25610.05,2926.98,44326,219645.03
16471,2180,April Andrews,Firefighter,113569.39,22753.48,2948.93,41034.09,214680.46
16472,22006,Monica Singh,Firefighter,25134.91,5270.65,1777.34,11401.92,36751.64
16473,221,Adrian Lang,Firefighter,115893.47,24690.67,2824.83,43160.93,209387
16474,22254,Jessica Yang,Firefighter,103269.71,21932.46,3080.53,38954.22,226590.08
16475,22277,Derek Johnson,Firefighter,87182.37,19250.77,3241.53,34261.77,225058.62
16476,22304,Brittany Reynolds,Firefighter,114299.93,22864.33,2982.57,41277.2,216782.69
16477,22320,Mr. Jose Castro,Firefighter,116060.5,24609.68,2383.4,42661.06,184007.4
16478,22417,Madison Mooney,Firefighter,27258.62,5722.11,1984.73,12204.3,40721.12
16479,22474,Scott Cummings,Firefighter,116956.72,24894.34,2890.59,43573.9,220036.61
16480,22615,Cynthia Villa,Firefighter,116355.99,24621.8,3120.43,43387.66,227002.35
16481,22629,Andrea Chen,Firefighter,115247.58,24389.67,2189.45,41793.94,179150.78
16482,22634,Kevin Sharp,Firefighter,116956.71,24902.5,3448.43,44139.9,250132.9
16483,22667,Kayla Burns,Firefighter,102003.47,21611.93,2605.68,39863.04,196327.45
16484,22689,Kimberly Shelton,Firefighter,115184.64,23857.98,2626.79,42034.51,197698.18
16485,22968,Dennis Castro,Firefighter,128478.54,27738.97,247.37,43775.31,208179.84
16486,22992,Amy Johnson,Firefighter,101371.36,21302.36,2686.26,37673.58,205853.31
16487,23020,Dana Lane,Firefighter,115185.51,24490.24,2234.15,42034.91,192705.35
16488,23055,April Barnett,Firefighter,116956.69,25041.81,2959.47,43790.25,224483.77
16489,23106,Jorge Mahoney,Firefighter,105812.62,22115.5,2015.74,38415.77,162277.22
16490,23137,Tyler Andrews,Firefighter,102923.03,21498.3,2533.22,39820.49,191538.28
16491,23160,Stephen Clark,Firefighter,65853.76,13353.85,183.22,21335.86,154280.03
16492,23180,Courtney Lawson,Firefighter,116956.71,22826.02,2621.42,41236.41,195574.52
16493,23182,Joseph Sullivan,Firefighter,116956.7,24894.35,2837.45,43520.77,210489.77
16494,23203,Sherry Moore,Firefighter,116619.13,23363.22,2352.53,41459.14,180989.47
16495,2322,Craig Mckenzie,Firefighter,84638.61,17483.58,2218.08,35586.31,167209.85
16496,2328,Lisa Kramer,Firefighter,115893.46,24651.29,3512.83,43809.55,256874.85
16497,23403,Teresa Bryant,Firefighter,116956.7,24655.04,2838.88,43282.89,216704.44
16498,23445,Haley Blake,Firefighter,126233.99,27444.21,2641.48,45731.12,201172.78
16499,23496,Michael Evans,Firefighter,102968.39,22371.48,2422.35,40582.8,179806
16500,23510,Kelsey Weber,Firefighter,115893.44,24651.29,2709.11,43005.83,208793.1
16501,23514,Kristine Fuller,Firefighter,111570.5,23661.22,251.34,38786.79,174050.96
16502,23685,Alexander Torres,Firefighter,82799.44,17102.83,1771.37,34471.79,135241.71
16503,23719,Janet Walker,Firefighter,116956.72,24839.82,2467.16,43095.95,194651.05
16504,23894,Melissa Boyd,Firefighter,116956.7,24863.13,2629.27,43281.37,201087.86
16505,23994,Crystal Arroyo,Firefighter,115893.49,23418.22,2476.69,41540.34,193656.44
16506,24061,Chris Rodriguez,Firefighter,116956.71,24894.35,2360.24,43043.56,185025.4
16507,24236,Mark Wilson,Firefighter,116956.73,25012.47,3721.43,44522.87,269858.52
16508,24320,Bryan White,Firefighter,115122.18,24036.04,2601.67,42179.02,201646.62
16509,24327,Alexis Tran,Firefighter,119620.32,25339.59,3513.44,44307.08,256623.99
16510,24361,Kathryn Mayo,Firefighter,102968.38,21808.19,2356.06,39953.22,181434.69
16511,2447,James Pace,Firefighter,112070.22,23209.12,2735.18,41073.59,206679.41
16512,24492,William Mcgrath,Firefighter,116956.72,23426.59,2989.66,42205.22,218127.57
16513,24642,Carla Miller,Firefighter,116161.05,25033.64,2746.39,43461.59,211442.11
16514,2466,Richard Diaz,Firefighter,116956.72,23537.13,2642.73,41968.83,197603.47
16515,24760,Theresa Martin,Firefighter,115893.49,24021.87,3163.12,42830.42,240824.31
16516,24805,Kim Rowe,Firefighter,125301.2,25944.98,2665.02,42107.77,202017.67
16517,24825,Jeffrey Carson,Firefighter,43592.96,8994.17,141.92,15021.07,106108.63
16518,24890,Patrick Johnson,Firefighter,4293.99,929.25,77.74,1533.29,6106.39
16519,25001,Margaret Collins,Firefighter,88249.15,18229.05,1055.83,31198.37,149706.45
16520,25080,Kenneth Duarte,Firefighter,116956.69,23880.34,2375.51,42044.82,188208.63
16521,25145,Dennis Houston,Firefighter,98731.4,20720.42,2324.58,36373.58,173173.64
16522,25185,Nicholas Edwards,Firefighter,126233.99,27066.48,3009.88,45721.79,232859.85
16523,25256,Robert Walter,Firefighter,116956.72,22816.45,2592.95,41198.37,193784.87
16524,25356,Brian Paul,Firefighter,116956.7,24863.12,2787,43439.09,207440.6
16525,25434,Cynthia Collins,Firefighter,102242.98,22282.15,2597.55,40668.67,197692.97
16526,25467,Taylor Smith,Firefighter,115893.46,24538.95,3270.18,43454.56,235877.79
16527,25605,Carrie Wang,Firefighter,116956.71,25613.49,2586.37,43988.83,202672.53
16528,25704,Chad Walker,Firefighter,102968.39,22386.54,2102.31,40277.82,166528.36
16529,25724,Kenneth Perez,Firefighter,116956.71,24894.35,3049.57,43732.89,216939.04
